tgl-laporan,title,link,content,jenis_laporan,tingkat_urgensi,tingkat_bahaya
"28 Nov 2024, 2:43",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280943071732761787176,Laporan dari warga di Desa Sugiharjo Kecamatan Tuban bahwa ada ular di dalam rumah yang meresahkan pemilik rumah dan warga,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:37",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202411280937431732761463883,Laporan bahwa terdapat sarang tawon di salah satu sekolah di Kelurahan Perbon Kecamatan Tuban yang meresahkan guru dan siswa sehingga melaporkan kepada Satpol PP dan Damkar,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:35",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280935161732761316767,Terdapat laporan dari warga di Desa Kebonharjo Kecamatan Jatirogo berada di salah satu rumah warga,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:32",Evakuasi Biawak,https://www.lapor.go.id/laporan/detil/evakuasi-biawak-202411280932451732761165411,Laporan dari warga di Kelurahan Perbon Kecamatan Tuban bahwa ada biawak di dapurnya meminta bantuan damkar untuk evakuasi biawak tersebut,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:29",Evakuasi Ular Cobra,https://www.lapor.go.id/laporan/detil/evakuasi-ular-cobra-202411280929381732760978178,Laporan permohonan evakuasi ular Cobra Dari warga di Desa Ngadirejo Kecamatan Rengel yang berada di kandang ayam Dengan Panjang  1m,Evakuasi/Penyelamatan Hewan,Immediat,Bahaya Tinggi
"28 Nov 2024, 2:27",Evakuasi Ular Phyton,https://www.lapor.go.id/laporan/detil/evakuasi-ular-phyton-202411280927341732760854220,Terdapat Laporan permohonan evakuasi ular pyton Dari warga di Desa Rengel Kecamatan Rengel yang berada di Atap Rumah Dengan Panjang  3 m,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:25",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280925091732760709324,Terdapat ular di salah satu rumah warga di Desa Kedungjambe Kecamatan Singgahan,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:22",Evakuasi Ular Phyton,https://www.lapor.go.id/laporan/detil/evakuasi-ular-phyton-202411280922551732760575328,Laporan permohonan evakuasi Ular pyton yang berada dibelakang rumah warga di Desa Mulyoagung Kecamatan Singgahan yang  menyebabkan Keresahan Bagi Keluarga dan Warga sekitar.,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:12",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280912161732759936199,Terdapat ular masuk di salah satu rumah warga di Desa Sugiharjo Kecamatan Tuban yang membuat pemilik rumah ketakutan,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 2:04",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280904491732759489403,laporan permohonan evakuasi ular koros / ular kayu dari warga di Desa Sadang Kecamatan Jatirogo yang berada di Rumah Miliknya,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Nov 2024, 1:57",Kebakaran Pemukiman Warga,https://www.lapor.go.id/laporan/detil/kebakaran-pemukiman-warga-202411280857041732759024673,Terjadi kebakaran di pemukiman warga di Desa Karangagung Kecamatan Palang akibat kelalaian salah satu warga yang membakar sisa pembakaran sampah,Kebakaran,Immediat,Bahaya Tinggi
"28 Nov 2024, 1:50",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202411280850401732758640649,Terjadi kebakaran disebabkan bediang yang merembet ke tumpukan jerami dan merembet ke kandang salah satu warga di Desa Glodog Kecamatan Palang,Kebakaran,Immediat,Bahaya Sedang
"28 Nov 2024, 1:46",Kebakaran tempat jualan warga,https://www.lapor.go.id/laporan/detil/kebakaran-tempat-jualan-warga-202411280846521732758412299,Terjadi Konsleting listrik yang menyebabkan kebakaran dan merambat tempat jualan warga di Desa Sadang Kecamatan Jatirogo,Kebakaran,Immediat,Bahaya Sedang
"28 Nov 2024, 1:44",Kabel internet terbakar,https://www.lapor.go.id/laporan/detil/kabel-internet-terbakar-202411280844371732758277616,"Terjadi kebakaran akibat Kabel internet menempel dengan kabel listrik warga yang mengakibatan kabel tebakar yang terdapat di atap rumah salah satu warga di Kelurahan Kebonsari Kecamatan Tuban, kemudian pelapor melaporkan kejadian tersebut dan meminta bantuan tim damkar",Kebakaran,Immediat,Bahaya Sedang
"28 Nov 2024, 1:41",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202411280841561732758116151,Terjadi Kebakaran di kandang salah satu warga di Desa Ngadirejo Kecamatan Rengel,Kebakaran,Immediat,Bahaya Sedang
"28 Nov 2024, 1:39",Kebakaran Rumpun Bambu,https://www.lapor.go.id/laporan/detil/kebakaran-rumpun-bambu-202411280839151732757955784,"Terjadi kebakaran rumpun bambu (barongan) yang ada di Dusun Krajan Desa Gesing Yang di duga kebakaran berasal dari bakar sampah lalu menyambar rumpun bambu yang berdekatan , kemudian api sangat besar membuat warga panik karna berdekatan dengan rumah warga.",Kebakaran,Immediat,Bahaya Sedang
"31 Okt 2024, 02:25",kebakaran lahan kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202410310925481730341548337,Terjadi kebakaran lahan yg dekat dgn pemukiman warga & tempat pembuangan sampah di Desa Rengel Kecamatan Rengel,Kebakaran,Immediat,Bahaya Sedang
"31 Okt 2024, 02:23",kebakaran di perumahan,https://www.lapor.go.id/laporan/detil/kebakaran-di-perumahan-202410310923071730341387425,Tolong dibantu memadamkan api karena kebakaran akibat korsleting listrik di Perumahan warga di Desa Sendang Kecamatan Senori,Kebakaran,Immediat,Bahaya Sedang
"31 Okt 2024, 02:19",kebakaran lahan kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202410310919211730341161473,Mohon dibantu telah terjadi kebakaran lahan kosong di desa sugiharjo sehingga mohon untuk melakukan pemadaman,Kebakaran,Immediat,Bahaya Sedang
"31 Okt 2024, 02:16",kebakaran lahan kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202410310916271730340987410,"Mohon dibantu terjadi kebakaran di lahan kosong di Desa Tegalbang Kecamatan Palang, warga yg membakar sampah lalu merembet ke tumpukan sampah kulit Siwalan kering , warga sudah berupaya melakukkan pemadaman namun api masih menyala",Kebakaran,Immediat,Bahaya Sedang
"31 Okt 2024, 02:12",kebakaran tempat usaha,https://www.lapor.go.id/laporan/detil/kebakaran-tempat-usaha-202410310912421730340762528,"Mohon bantuan pemadam kebakaran, terjadi kebakaran di tempat usaha milik warga di Desa trutup dsn. Talon kec. Plumpang",Kebakaran,Immediat,Bahaya Sedang
"29 Okt 2024, 02:53",sarang tawon di pekarangan,https://www.lapor.go.id/laporan/detil/sarang-tawon-di-pekarangan-202410290953331730170413482,Sarang tawon di pekarangan rumah warga di Desa Rahayu Kecamatan Soko yg mengganggu aktifitas warga,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Okt 2024, 02:43",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202410290943331730169813685,Tolong evakuasi sarang tawon yg berada di atas rumah warga di Desa Kenongosari Kecamatan Soko,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"29 Okt 2024, 02:36",Serangan Tawon,https://www.lapor.go.id/laporan/detil/serangan-tawon-202410290936091730169369519,Tolong dibantu mengevakuasi adanya sarang tawon avinis yang berada di atap rumah warga di Desa Prambontergayang Kecamatan Soko,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 03:24",sarang tawon yang meresahkan,https://www.lapor.go.id/laporan/detil/sarang-tawon-yang-meresahkan-202410281024391730085879937,Tolong dievakuasi sarang tawon avinis yang berada di atap rumah warga di Desa Prambontergayang Kecamatan Soko,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 03:22",ular masuk kandang,https://www.lapor.go.id/laporan/detil/ular-masuk-kandang-202410281022231730085743241,Tolong ditangkap ular di kandang ayam warga di Desa Sumberejo Kecamatan Rengel,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 03:20",ular masuk rumah,https://www.lapor.go.id/laporan/detil/ular-masuk-rumah-202410281020161730085616017,Mohon bantuan tangkap ular piton di samping rumah warga di kelurahan Ronggomulyo kecamatan tuban yang meresahkan aktifitas pemilik rumah dan warga sekitar,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 03:17",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410281017581730085478555,Tolong bantuan evakuasi ular di rumah warga di Desa Sumurgung Kec. Tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 03:15",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410281015531730085353893,Evakuasi Ular pyton yang berada di Samping Warung milik warga yang berada di Lingkungan Asrama Polisi Hutan Desa Wotsogo Kecamatan Jatirogo Kabupaten Tuban Provinsi Jawa Timur yang  menyebabkan Keresahan Bagi  Warga sekitar,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 03:13",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410281013491730085229264,"Evakuasi ular di rumah warga Desa REngel Kec Rengel Ular pyton berukuran panjang sekitar 2,5 meter yang berada di Dapur Rumah",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 02:49",kucing masuk sumur,https://www.lapor.go.id/laporan/detil/kucing-masuk-sumur-202410280949491730083789600,Evakuasi kucing masuk sumur di kelurahan Sidorejo kecamatan tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 02:44",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410280944151730083455882,Evakuasi ular di rumah warga di Desa Tuwiri Wetan Kecamatan Merakurak karena meresahkan,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 02:41",sarang tawon meresahkan,https://www.lapor.go.id/laporan/detil/sarang-tawon-meresahkan-202410280941441730083304019,Bantuan evakuasi sarang tawon di rumah warga di kelurahan kebonsari kecamatan tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 02:39",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410280939131730083153736,Evakuasi Ular piton terjerat jaring disamping rumah warga di Desa Tegalbang Kec. Palang meminta bantuan Damkar Tuban untuk evakuasi ular tersebut,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 02:28",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410280928501730082530543,Evakuasi Ular pyton yang berada dibelakang rumah di Desa Mulyoagung Kec. Singgahan yang  menyebabkan Keresahan Bagi Keluarga dan Warga sekitar.,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"28 Okt 2024, 02:26",Sapi terperangkap di sumur,https://www.lapor.go.id/laporan/detil/sapi-terperangkap-di-sumur-202410280926271730082387469,Mohon bantuan evakuasi sapi masuk sumur di Desa Sidotentrem Kec Bangilan,Kebakaran,Immediat,Bahaya Sedang
"25 Okt 2024, 08:41",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251541151729845675253,Bantuan evakuasi ular di saluran pembuangan di salah satu pabrik di Desa Sumurgung Tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:37",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251537321729845452769,Bantuan evakuasi ular di atas tumpukan genteng di halaman rumah salah satu warga di Kel. Kutorejo Kec. Tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:35",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251535101729845310263,Laporan bantuan evakuasi ular di salah satu rumah warga di Desa Prunggahan Kec. Semanding,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:33",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251533121729845192629,Bantuan evakuasi ular yang masuk di kap mobil salah satu warga di Kel. Kutorejo Kec. Tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:30",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251530311729845031688,Laporan permohonan  evakuasi Ular Pyton Dari salah satu warga di Kel. Latsari Kec. Tuban Yang berada di depan rumah miliknya dengan Panjang  3 meter,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:28",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251528131729844893128,"Bantuan evakuasi ular di salah satu rumah warga di Kel. Gedongombo, Kec. Semanding",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:25",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202410251525111729844711324,Laporan permohonan evakuasi Sarang Tawon Dari salah satu warga di Desa Gesikan Kec. Grabagan  yang berada di samping rumah yang berdiameter  40 CM.,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:22",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251522321729844552020,Laporan ada ular yang sedang memakan ayam di kandang rumah salah satu warga di Desa Kedungjambe Kec. Singgahan,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:19",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251519521729844392510,Laporan permohonan evakuasi Ular Cobra  dari salah satu warga di Kel. Mondokan Kec. Tuban Yang berada Di dalam mesin cuci Rumahnya dengan Panjang  100 cm.,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 08:15",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202410251515561729844156115,Laporan permohonan  evakuasi Ular Pyton yang berada di kandang ayam dan memangsa ayam milik warga di Desa Bogorejo Kec. Merakurak  dengan Panjang  3 meter,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 15:07",Sarang Tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202410251507381729843658353,Permohonan pembasmian sarang tawon yang berada di atas pohon bambu yang berdiameter ()25 cm yang membuat resah masyarakat sekitar di Desa Bangunrejo Kecamatan Soko,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"25 Okt 2024, 15:05",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202410251505231729843523283,Mohon bantuan evakuasi sarang tawon di salah satu rumah warga di Desa Brangkal Kec. Parengan,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"30 Sep 2024, 10:05",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202409301005061727665506650,Laporan dari warga Tegalbang Kec. Palang Bahwa ada ular piton terjerat jaring disamping rumah warga tolong bantuan evakuasi ular tersebut,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"30 Sep 2024, 9:59",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202409300959291727665169491,"Laporan dari warga Kel. Gedongombo, Kec. Semanding Bahwa ada ular piton di kandang ayam milik warga dimana ular tersebut meresahkan ybs dan warga sekitar",Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"30 Sep 2024, 9:56",Sarang Tawon yang mengganggu,https://www.lapor.go.id/laporan/detil/sarang-tawon-yang-mengganggu-202409300956331727664993613,Tolong diambil sarang tawon yang berada di Pohon beringin di Kel. Latsarai Kec. Tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"30 Sep 2024, 9:52",Bantuan menangkap ular,https://www.lapor.go.id/laporan/detil/bantuan-menangkap-ular-202409300952591727664779563,Tolong dibantu menangkap ular yang masuk rumah warga di Kel. Perbon Kec. Tuban,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"30 Sep 2024, 9:50",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202409300950591727664659034,Tolong evakuasu ular di Desa Sumberarum kec. Kerek,Evakuasi/Penyelamatan Hewan,Segera,Bahaya Rendah
"30 Sep 2024, 9:46",Kebakaran Regulator Tabung Elpiji,https://www.lapor.go.id/laporan/detil/kebakaran-regulator-tabung-elpiji-202409300946351727664395584,Laporan kebakaran dari warga Kel. Ronggomulyo Kec. Tuban Bahwa telah terjadi kebakaran regulator tabung elpiji,Kebakaran,Immediat,Bahaya Sedang
"30 Sep 2024, 9:43",Kebakaran Hutan,https://www.lapor.go.id/laporan/detil/kebakaran-hutan-202409300943351727664215995,Laporan kebakaran bambu yg dekat pemukiman warga di Desa Sokosari Kec. Soko,Kebakaran,Immediat,Bahaya Sedang
"30 Sep 2024, 9:40",Kebakaran Tempat Usaha,https://www.lapor.go.id/laporan/detil/kebakaran-tempat-usaha-202409300940221727664022435,Terjadi kebakaran bengkel digudang UD HIDUP BARU di Desa Tegalbang Kec. Palang,Kebakaran,Immediat,Bahaya Sedang
"30 Sep 2024, 9:37",Kebakaran Lahan Kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202409300937541727663874163,Laporan permohonan pemadaman api di lahan dekat  SPPBE (Stasiun Pengisian dan Pengangkutan Bulk Elpiji) PT Sembilan Sembilan Tuban perdana Desa Minohorejo Kec. Widang,Kebakaran,Immediat,Bahaya Sedang
"30 Sep 2024, 9:34",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202409300934481727663688510,Terjadi kebakaran di kandang warga di Tegalbang Kec. Menurut keterangan korban api di duga karena konsleting listrik menyebar ke pakan ternak tumpukan jerami,Kebakaran,Immediat,Bahaya Sedang
"30 Sep 2024, 9:29",Tempat wisata dijadikan tempat mesum,https://www.lapor.go.id/laporan/detil/tempat-wisata-dijadikan-tempat-mesum-202409300929201727663360207,Viral di Media sosial wisata pantai cemar digunakan dua sejoli untuk berbuat tidak pantas dengan tidur dan berpelukan . Tolong untuk ditertibkan biar mereka tidak mersa terfasilitasi dengan gubuk2 yang ada di pantai tersebut.,,,
"30 Sep 2024, 9:23",Evakuasi orang sepuuh yang tidak ada tempat tinggal,https://www.lapor.go.id/laporan/detil/evakuasi-orang-sepuuh-yang-tidak-ada-tempat-tinggal-202409300923511727663031837,"IPagi ini saya bertemu dengan beliau, di depan SMA 1, Sudah sepuh diajak komunikasi masih nyaut. Kemarin siang setengah 11an saya ketemu di jl Pattimura saya dekati katanya orang sini saja, pagi ini saya ketemu lagi saya tanya lagi katae orang Palembang tapi bicara e bahasa jawa, Barangkali bisa dibantu pak bu. Barangkali beliau ini orang tuban, biar bisa pulang kerumahnya",Penyelamatan Non Hewan & Bantuan Teknis,Normal,Bahaya Rendah
"30 Sep 2024, 9:17",Kebakaran di Pemukiman Warga,https://www.lapor.go.id/laporan/detil/kebakaran-di-pemukiman-warga-202409300917431727662663879,Terjadi kebakaran di Pemukiman warga di Desa Tegalbang Kec. Palang yang diakibatkan Korleting listrik di salah satu rumah warga yang akhirnya merember ke tumpukan jerami,Kebakaran,Immediat,Bahaya Tinggi
"30 Sep 2024, 9:14",Kebakaran Lahan Kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202409300914591727662499365,Terjadi kebakaran di kandang milik warga di Desa Minohorejo Kec. Widang yang disebabkan oleh oknum yang tidak bertanggung jawab membakar rumput kering di sekitar lahan dan ditinggal,Kebakaran,Immediat,Bahaya Sedang
"12 Sep 2024, 10:10","Ibu2 linglung,",https://www.lapor.go.id/laporan/detil/ibu2-linglung--202409121010051726110605778,"Ada ibu2 linglung, posisi saat ini di warung apung Tuban",,,
"12 Sep 2024, 10:04",ODGJ Meresahkan,https://www.lapor.go.id/laporan/detil/odgj-meresahkan-202409121004441726110284430,Ada ODGJ yang meresahkan di Dsn. Pareng RT.03 - RW. 01 Ds. Purworejo Kec. Jenu,,,
"12 Sep 2024, 10:02",Manusia Silver,https://www.lapor.go.id/laporan/detil/manusia-silver-202409121002141726110134761,Adanya Manusia Silver/Pengamen yang beroperasi di Perempatan Kembangijo,,,
